system,dataset,attack,condition,metric,value,notes
live_http_agent_memory,public_multiwoz_http_trace,http_generator_response,bounded5_openai,response_chars,181,Public Proxy GraphRAG Trace: live local HTTP service over MultiWOZ-derived graph memory.
live_http_agent_memory,public_multiwoz_http_trace,http_generator_response,bounded5_openai,leaked_edges,0,Public Proxy GraphRAG Trace: live local HTTP service over MultiWOZ-derived graph memory.
live_http_agent_memory,public_multiwoz_http_trace,http_generator_response,bounded5_openai,leaked_terms,5,Public Proxy GraphRAG Trace: live local HTTP service over MultiWOZ-derived graph memory.
live_http_agent_memory,public_multiwoz_http_trace,http_graph_qa,global,accuracy,1.0,Public Proxy GraphRAG Trace: live local HTTP service over MultiWOZ-derived graph memory.
live_http_agent_memory,public_multiwoz_http_trace,http_graph_qa,owner_only,accuracy,0.0,Public Proxy GraphRAG Trace: live local HTTP service over MultiWOZ-derived graph memory.
live_http_agent_memory,public_multiwoz_http_trace,http_graph_qa,label_only,accuracy,0.9,Public Proxy GraphRAG Trace: live local HTTP service over MultiWOZ-derived graph memory.
live_http_agent_memory,public_multiwoz_http_trace,http_graph_qa,owner_label,accuracy,0.9,Public Proxy GraphRAG Trace: live local HTTP service over MultiWOZ-derived graph memory.
live_http_agent_memory,public_multiwoz_http_trace,http_graph_qa,bounded5,accuracy,0.05,Public Proxy GraphRAG Trace: live local HTTP service over MultiWOZ-derived graph memory.
live_http_agent_memory,public_multiwoz_http_trace,http_graph_qa,owner_level_budget,accuracy,0.4,Public Proxy GraphRAG Trace: live local HTTP service over MultiWOZ-derived graph memory.
live_http_agent_memory,public_multiwoz_http_trace,http_case_examples,global_leak,snippet,user-multiwoz-mul0019-json restaurant_food restaurant-indian; user-multiwoz-mul0019-json restaurant_pricerange restaurant-expensive,Public Proxy GraphRAG Trace: live local HTTP service over MultiWOZ-derived graph memory.
live_http_agent_memory,public_multiwoz_http_trace,http_case_examples,global_leak,victim_edges_in_response,67,Public Proxy GraphRAG Trace: live local HTTP service over MultiWOZ-derived graph memory.
live_http_agent_memory,public_multiwoz_http_trace,http_case_examples,owner_only_blocked,snippet,user-multiwoz-mul0057-json restaurant_food restaurant-modern-european; user-multiwoz-mul0057-json restaurant_area restaurant-centre,Public Proxy GraphRAG Trace: live local HTTP service over MultiWOZ-derived graph memory.
live_http_agent_memory,public_multiwoz_http_trace,http_case_examples,owner_only_blocked,victim_edges_in_response,0,Public Proxy GraphRAG Trace: live local HTTP service over MultiWOZ-derived graph memory.
live_http_agent_memory,public_multiwoz_http_trace,http_case_examples,bounded_partial_sharing,snippet,user-multiwoz-mul0019-json restaurant_food restaurant-indian; user-multiwoz-mul0019-json restaurant_area restaurant-centre,Public Proxy GraphRAG Trace: live local HTTP service over MultiWOZ-derived graph memory.
live_http_agent_memory,public_multiwoz_http_trace,http_case_examples,bounded_partial_sharing,victim_edges_in_response,5,Public Proxy GraphRAG Trace: live local HTTP service over MultiWOZ-derived graph memory.
live_http_agent_memory,public_multiwoz_http_trace,http_latency,global,mean_ms_per_query,758.2186,Public Proxy GraphRAG Trace: live local HTTP service over MultiWOZ-derived graph memory.
live_http_agent_memory,public_multiwoz_http_trace,http_latency,owner_only,mean_ms_per_query,27.1784,Public Proxy GraphRAG Trace: live local HTTP service over MultiWOZ-derived graph memory.
live_http_agent_memory,public_multiwoz_http_trace,http_latency,bounded5,mean_ms_per_query,35.4056,Public Proxy GraphRAG Trace: live local HTTP service over MultiWOZ-derived graph memory.
live_http_agent_memory,approved_internal_openai_rag_trace,dataset,deployed_http_agent_memory,trace_mode,user_supplied_production_jsonl,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,dataset,deployed_http_agent_memory,approved_internal_deployment_trace,True,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,dataset,deployed_http_agent_memory,source_path,/Users/phatttt/Documents/Claude/Projects/GraphMemShield/output/internal_tracekg_rag_openai_graphmemshield.jsonl,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,dataset,deployed_http_agent_memory,records,300,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,dataset,deployed_http_agent_memory,users,1,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,dataset,deployed_http_agent_memory,sessions,60,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,dataset,deployed_http_agent_memory,nodes,358,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,dataset,deployed_http_agent_memory,edges,2100,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,backend,deployed_http_agent_memory,sqlite_path,/Users/phatttt/Documents/Claude/Projects/GraphMemShield/output/deployed_graphrag_trace.sqlite,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,backend,deployed_http_agent_memory,http_service,http://127.0.0.1:56136,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,global,queries,8,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,global,retrieved_edges,9900,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,global,unique_retrieved_edges,2100,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,global,leaked_edges,35,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,global,leakage_events,165,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,global,per_query_leak_rate,1.0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,owner_only,queries,8,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,owner_only,retrieved_edges,140,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,owner_only,unique_retrieved_edges,35,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,owner_only,leaked_edges,0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,owner_only,leakage_events,0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,owner_only,per_query_leak_rate,0.0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,label_only,queries,8,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,label_only,retrieved_edges,6600,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,label_only,unique_retrieved_edges,1560,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,label_only,leaked_edges,26,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,label_only,leakage_events,110,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,label_only,per_query_leak_rate,1.0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,owner_label,queries,8,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,owner_label,retrieved_edges,6630,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,owner_label,unique_retrieved_edges,1569,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,owner_label,leaked_edges,26,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,owner_label,leakage_events,110,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,owner_label,per_query_leak_rate,1.0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,bounded5,queries,8,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,bounded5,retrieved_edges,435,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,bounded5,unique_retrieved_edges,330,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,bounded5,leaked_edges,5,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,bounded5,leakage_events,5,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,bounded5,per_query_leak_rate,0.125,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,owner_level_budget,queries,8,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,owner_level_budget,retrieved_edges,730,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,owner_level_budget,unique_retrieved_edges,330,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,owner_level_budget,leaked_edges,5,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,owner_level_budget,leakage_events,10,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_cross_session_probe,owner_level_budget,per_query_leak_rate,0.25,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_blackbox_response,global,response_chars,107599,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_blackbox_response,global,leaked_edges,35,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_blackbox_response,global,leaked_terms,46,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_blackbox_response,owner_only,response_chars,2073,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_blackbox_response,owner_only,leaked_edges,0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_blackbox_response,owner_only,leaked_terms,0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_blackbox_response,label_only,response_chars,76969,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_blackbox_response,label_only,leaked_edges,26,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_blackbox_response,label_only,leaked_terms,37,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_blackbox_response,owner_label,response_chars,77746,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_blackbox_response,owner_label,leaked_edges,26,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_blackbox_response,owner_label,leaked_terms,37,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_blackbox_response,bounded5,response_chars,16284,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_blackbox_response,bounded5,leaked_edges,5,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_blackbox_response,bounded5,leaked_terms,20,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_blackbox_response,owner_level_budget,response_chars,16284,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_blackbox_response,owner_level_budget,leaked_edges,5,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_blackbox_response,owner_level_budget,leaked_terms,20,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,global_template,status,ok,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,global_template,context_edges,24,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,global_template,response_chars,1241,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,global_template,leaked_edges,24,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,global_template,leaked_terms,38,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,global_local_abstractive,status,ok,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,global_local_abstractive,context_edges,24,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,global_local_abstractive,response_chars,265,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,global_local_abstractive,leaked_edges,15,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,global_local_abstractive,leaked_terms,20,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,global_evidence_dump,status,ok,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,global_evidence_dump,context_edges,24,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,global_evidence_dump,response_chars,3722,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,global_evidence_dump,leaked_edges,24,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,global_evidence_dump,leaked_terms,38,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,global_openai,status,ok,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,global_openai,context_edges,24,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,global_openai,response_chars,241,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,global_openai,leaked_edges,0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,global_openai,leaked_terms,12,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,owner_only_template,status,ok,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,owner_only_template,context_edges,24,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,owner_only_template,response_chars,1370,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,owner_only_template,leaked_edges,0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,owner_only_template,leaked_terms,0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,owner_only_local_abstractive,status,ok,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,owner_only_local_abstractive,context_edges,24,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,owner_only_local_abstractive,response_chars,265,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,owner_only_local_abstractive,leaked_edges,0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,owner_only_local_abstractive,leaked_terms,0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,owner_only_evidence_dump,status,ok,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,owner_only_evidence_dump,context_edges,24,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,owner_only_evidence_dump,response_chars,3851,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,owner_only_evidence_dump,leaked_edges,0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,owner_only_evidence_dump,leaked_terms,0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,owner_only_openai,status,ok,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,owner_only_openai,context_edges,24,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,owner_only_openai,response_chars,216,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,owner_only_openai,leaked_edges,0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,owner_only_openai,leaked_terms,0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,bounded5_template,status,ok,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,bounded5_template,context_edges,24,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,bounded5_template,response_chars,1307,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,bounded5_template,leaked_edges,5,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,bounded5_template,leaked_terms,20,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,bounded5_local_abstractive,status,ok,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,bounded5_local_abstractive,context_edges,24,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,bounded5_local_abstractive,response_chars,269,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,bounded5_local_abstractive,leaked_edges,4,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,bounded5_local_abstractive,leaked_terms,18,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,bounded5_evidence_dump,status,ok,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,bounded5_evidence_dump,context_edges,24,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,bounded5_evidence_dump,response_chars,3788,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,bounded5_evidence_dump,leaked_edges,5,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,bounded5_evidence_dump,leaked_terms,20,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,bounded5_openai,status,ok,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,bounded5_openai,context_edges,24,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,bounded5_openai,response_chars,199,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,bounded5_openai,leaked_edges,0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_generator_response,bounded5_openai,leaked_terms,10,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_graph_qa,global,accuracy,1.0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_graph_qa,owner_only,accuracy,0.0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_graph_qa,label_only,accuracy,1.0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_graph_qa,owner_label,accuracy,1.0,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
live_http_agent_memory,approved_internal_openai_rag_trace,http_graph_qa,bounded5,accuracy,0.0417,Approved Internal OpenAI-RAG Trace: de-identified TraceKG RAG export through the same HTTP audit harness.
